question_title,answer_url,question_url,author_name,fans_count,created_time,updated_time,comment_count,voteup_count,content
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327310161,https://www.zhihu.com/question/513550086,卧牛,38091,2022-01-27T12:06:20.000Z,2022-01-27T12:06:20.000Z,1,10,医用口罩主要材料有熔喷布，熔喷布主要材料是聚丙烯。2020年中国聚丙烯产能是2899万吨，2020年我国聚丙烯表现消费量为3145.8万吨，而2002年产能是423万吨。2020年疫情期间因为熔喷布紧缺把相关行业股价炒得飞起，口罩价格猛涨。所以与其推广戴口罩，还不如私底下搞配给制，优先一线计划分配。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327373098,https://www.zhihu.com/question/513550086,安屠生童话,459,2022-01-27T13:10:11.000Z,2022-01-27T13:10:11.000Z,1,10,你记错了。那年口罩都卖脱销了。不带口罩的可能是因为压根买不到口罩。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327547756,https://www.zhihu.com/question/513550086,知乎用户,2115,2022-01-27T16:04:44.000Z,2022-01-27T16:04:44.000Z,0,1,题主可能表述的有些不准确。非典那年是没有强制全民口罩，但是一直在强调和倡导呼吁全民口罩。事实上，如果非典再多延续一个月，强制口罩的规定肯定就出来了。可是非典的生命力太脆弱了，到了那年夏天就结束了。武汉疫情爆发的初期，政府同样是强调而非强迫带口罩，我记得当时看过几个视频，都是管理人员、志愿者、医生苦口婆心劝老年人戴口罩。真正开始大家意识到必须戴口罩，是由病转疫之后，死亡率攀升，大家害怕了，才开始主动戴。说到底，现在看来，非典和新冠，根本不是一个重量级的对比，非典太快了，新冠，可能我们都把它想简单了。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2326690573,https://www.zhihu.com/question/513550086,匿名用户,0,2022-01-27T03:10:00.000Z,2022-01-28T00:32:04.000Z,0,9,狗P。那会我刚上小学， 印象最深的就是带完口罩回来还要用蒸还是洗消毒。有一例密接学校停课一周，当时还小，什么都不懂，只觉得不用上课好开心。那是我唯一关于要戴口罩的印象了。09年那会甲流都没让带。新冠来临时我还以为会跟小时候带一样的口罩，后来带一次性的，当时还好奇为什么不戴小时候的那种。后来意识到国家变强了，起码现在大部分人都能带一次性的医用口罩了
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327750699,https://www.zhihu.com/question/513550086,孙少军,377764,2022-01-28T01:18:51.000Z,2022-01-28T01:20:53.000Z,11,39,即使想带，也没那么多口罩。那时中学班里只有两三个人买得到口罩，还舍不得丢，天天戴。看别人戴口罩，把我们羡慕死了。2003年全国城镇年平均工资也就1万4，一个月1千出头。还不像现在贫富差距那么大，是普遍都这个水平。况且那时候我们产业也很弱，口罩除了医院有，其他地方想买也买不到。更不用说口罩即使跟今天同样的价钱，也消费不起。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327406514,https://www.zhihu.com/question/513550086,知乎用户,3241,2022-01-27T13:42:17.000Z,2022-01-27T13:42:17.000Z,1,10,晋惠帝：没有饭吃，为啥不吃肉呢？
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327507633,https://www.zhihu.com/question/513550086,知乎用户,34332,2022-01-27T15:20:10.000Z,2022-01-27T15:20:10.000Z,16,19,这题是“中国北方网友”提的么？那年不光全民戴口罩，甚至全民各种消毒。记得当年在西直门上13号线地铁，地铁门一开，那个味道就跟地铁是84腌出来的一样。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327277802,https://www.zhihu.com/question/513550086,知乎用户,73418,2022-01-27T11:32:12.000Z,2022-01-27T11:32:12.000Z,0,24,有，还有人戴防毒面具的但是那时我高中，学校里是没的。非典没有新冠那么隐秘，传播能力我记得也没这么高，但是致死能力高
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327661095,https://www.zhihu.com/question/513550086,老疙瘩汤,1847,2022-01-27T21:55:37.000Z,2022-01-27T22:04:01.000Z,0,1,非典的传染性似乎没新冠那么强，只有密接，而且密接很长时间才能被传染，影响的范围没那么广。当时，我们小区某个楼有一例确诊，好像是央视工作人员，但是很奇怪，他的家人邻居都没事儿，只是他们楼被隔离了十四天。当时的媒体也没有那么发达，影响力有限，大家没啥恐慌的，一副无所谓的样子，乐得不上班不上学，天天野外疯玩儿。所以，虽然当时也强调要戴口罩，但是没有强制，百分之八十的人没有戴口罩，在人员密集的室内，也没几个人戴口罩。现在不同了，新冠的传染性比非典强很多倍，影响面非常大，加上媒体天天报道，大家就重视了呗。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327727714,https://www.zhihu.com/question/513550086,知乎用户,5243,2022-01-28T00:55:41.000Z,2022-01-28T02:36:39.000Z,15,1,北京，当年确实不是全民口罩，毕竟也没那个供应能力。对于口罩的作用的宣传也不太一样。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327526050,https://www.zhihu.com/question/513550086,eric,628,2022-01-27T15:39:44.000Z,2022-01-27T15:39:44.000Z,0,2,你的真实记忆有错误
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327838153,https://www.zhihu.com/question/513550086,知乎用户,148,2022-01-28T02:36:41.000Z,2022-01-28T03:33:20.000Z,7,2,非典那时，我在深圳，先是醋，后是板蓝根，体温计也是常备，真没记得口罩。我的人生大事，本该是2月10日，硬生生在证上落下了“2月11日”，正月里。我记得清清楚楚，我休春节假期，2月10日上午，接到了暨南大学附属华侨医院一个朋友的电话，问我在当地能否买到板蓝根，只要白云山的，有多少要多少，马上去办。我当时立马跟着亲戚去了磁器口还是两路口，记不太清楚了，那里有一个医药批发市场。大把板蓝根，要多少给你多少，仓库里随便调拨。然后医药公司从仓库里调了货，晚上8点半，直接拉到江北机场，直接在航空公司货运柜台办理托运，运费高的离谱。同时见到几个给深圳的儿女发板蓝根的，寒暄了几句。他们的是小盒子包装，估计也就是10来袋，他们以为我也是来跟亲朋发几袋的。我的货他们看不到，都是整箱的，货车，我也不透漏多少了，怕你们说我发国难财。医药公司跟车的人还跟我说：你还要货么？领导说再要就得涨价了，你之前也不告诉我们为什么买这么多，不够意思啊。航班在晚上12点左右落地的，我那朋友雇了货车去机场拉货，半夜2点发短信跟我说，货分发完了，钱也拿到了，明天打你卡上，给你XX数，明天继续去抢货有多少要多少，你也可以再投资资金进去。第二天一早，朋友给我打电话说，好彩昨晚货发完了，不要了，跌价了，你可以去办证了。分红的钱，收到了，还额外给了2000人生大事红包。据说他们卖20元左右一袋，我在医药公司拿货价格好像是2.80元，记不太清了。我跟朋友不是倒卖的，是那些医药行业老板的采购员而已，打工的，给了几个零花钱打牙祭。不过，一天赚了快1年的工资，我有点恍惚了。于是，上午我就去办证了，2月11日。然后揣着证又去买了两箱，空运到深圳，给急需的同事们。再过了几天我回到深圳，板蓝根、醋，滞销了。但是，真没记得口罩，我金融机构总部上班，单位对员工健康是相当重视，且单位也绝对有实力有渠道做更好的防护措施。但真就没记得戴口罩了，也许我极易出现问题了？
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2326957628,https://www.zhihu.com/question/513550086,红黑色的风,8425,2022-01-27T06:53:46.000Z,2022-01-27T06:54:51.000Z,0,17,因为没有那么多医用口罩，精准防控后就疫区需要，其他地方也不需要那么多，就这么简单。戴不戴口罩搜疾控中心非典个人防护要求就有：非典以后，国家部门下发文件加快了诸如口罩、体温计、塑胶手套、塑胶鞋、消毒液等医用品的民用化。2003年8月13日，国家食药监局下发《关于将医用防护口罩等产品列入《国家重点监管医疗器械目录》的通知》，将“医用防护口罩”和“医用防护服”产品列入《国家重点监管医疗器械目录》。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2328148938,https://www.zhihu.com/question/513550086,如水,4383,2022-01-28T07:13:15.000Z,2022-01-28T07:13:15.000Z,0,2,当年奇志有个小品。奇志当黄牛卖口罩和老陈醋 板蓝根，挣了好几套房的钱。结果儿子回手就献爱心把钱都给捐了。话说当年买口罩不比20年容易。多层的布口罩都脱销了好吧。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2811058609,https://www.zhihu.com/question/513550086,过期文青,2869,2022-12-21T16:34:56.000Z,2022-12-21T16:47:57.000Z,0,9,戴了呀，非典怎么没有全民戴口罩？印象那会儿没有哄抢倒是真的，因为那会儿都是18层和22层的纱布口罩，有俩换着戴就够了，而且手巧的还能自己用纱布、无菌敷料和三角巾缝口罩。用完自己煮半个小时消毒。宿舍里热得快也不抓了，给留着烧开水煮口罩用。印象最深的是那会儿四处熏醋，熏的天天犯饿……
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327406818,https://www.zhihu.com/question/513550086,waterboy,7693,2022-01-27T13:42:33.000Z,2022-01-28T03:09:34.000Z,57,66,发现国内造谣和反造谣已经迷糊了。非典并没有全民戴口罩，隔离在单位的基本不戴。隔离在学校的校内只是取消上课，保持在户外活动。学校还组织了有人领舞，数百人参加的健美操，没人戴口罩（不是基本没有，是完全没有）。正好非典时候我有当时还比较罕见的数码相机，尼康E775。这是在操场上锻炼的人群。你看谁带口罩?这是照片信息，2003年5月4日，北京还在4月底开始的封城中。照片像素只有20万又找到几张同一天拍的。我看了看，一个戴口罩的都没有更有意思的是封城快结束的时候我找了个给系主任电脑买配件的机会拿了个通行证，和老婆（当时女朋友）一起出来。事办完了想想这么早回去太亏了。就跑到恭王府玩了一趟。整个园子游客大概四个人（包括我俩）。玩的太TM爽了。空无一人寂静无声的感觉总觉得和珅是不是从墙角就会转出来。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327121812,https://www.zhihu.com/question/513550086,紫罗畅想,2455,2022-01-27T08:59:52.000Z,2022-01-27T08:59:52.000Z,0,3,那时候产能不足。你有钱买不到口罩。现在我们有产量，就可以普及戴口罩。那时候的口罩还都是非一次性的。消毒起来麻烦，防范病毒效果一般。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327620743,https://www.zhihu.com/question/513550086,初冬,12519,2022-01-27T18:20:21.000Z,2022-01-27T18:20:21.000Z,0,0,反正当时我戴了。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327569758,https://www.zhihu.com/question/513550086,灰产圈,100400,2022-01-27T16:35:57.000Z,2022-01-27T16:40:57.000Z,3,8,"我们其中的很多人虽然都经历过了03年的非典，但是我们很多人却对03年的非典知之甚少，甚至还不以此为鉴，这才导致了这次武汉新型冠状病毒肺炎的发生。2003年非典来的时候，我还在上小学。一转眼，17年过去了。对当时量体温、学校放假、抢购白醋和板蓝根的印象深刻，但并没有如今如此的担心。03年的非典最后在持续了几个月后，就神奇地消失了。那么，到底03年的非典病人是怎么治愈好的，又是如何消失的呢？有人说“是非典放过了我们”，这是真的吗？今天，我们就一起来探究一二。实际上，非典在2002年底就在广东出现了，只是当时不严重，再加上各种隐瞒，并没有得到人们的重视。非典携带者依然活动如故，再加上春运，在不知不觉中就将病毒扩散开来了。一直到了2003年的2-3月出现了大爆发，全世界都出现了感染者，特别是当时的香港、广东、北京等地的人数激增。这时候，我们才得以重视。国家建立了小汤山医院，中小学停课，一场全面的抗击非典的战役就此打响。全民众志成城抗击非典，早发现早隔离早治疗，经过全国人民的共同努力，在2003年6月15日，我国内地终于实现了确诊病例、疑似病例、既往疑似转确诊病例数均为零的“三零”纪录。2003年7月13日，全球非典患者人数、疑似病例人数均不再增长，本次非典过程基本结束。就这样，我们终于取得了抗击非典的胜利。根据目前的资料显示，北京小汤山医院共有672名非典患者在这里获得救治，治愈率超过98.8%。虽然当年的非典有如此高的治愈率，但是非典的治疗也没有什么特效药，而是使用大量的糖皮质激素冲击治疗，这种治疗方式虽然有效，但却也会给人留下股骨头坏死等后遗症。关于03非典的消失，有人说“是非典放过了我们。”这句话虽然说不准确，但也有一定的道理。03年的非典相比较与这次武汉的新型冠状病毒肺炎，两者都是年末冬季流行，被发现的时间都是比较晚的，但在传染性上，显然03年的非典就相对比较弱了，当年非典全球患病人数是8069人，而我们今天的新型冠状病毒肺炎的确诊人数截止今天已经有2万余人了。正是由于非典的传染性较弱的特点，给了我们机会。在我们进行大规模的隔离预防后，很快就切断了病毒感染源。再加上天气变暖，气温升高，病毒难以存活，就这样在全国人民众志成城的努力下终于战胜了非典。而这次的新型冠状病毒肺炎传染性强，潜伏期长，甚至在潜伏期就开始传播病毒，出现不少“超级传播者”，造成了这次疫情防控难度大。但我们相信只要我们老老实实待在家里，戴口罩，常洗手，注意消毒，众志成城，一定会战胜新型冠状病毒肺炎，取得最后的胜利。2013年11月1日《科技日报》报道，中科院武汉病毒研究所石正丽研究团队分离到一株与SARS（非典）病毒高度同源的SARS样冠状病毒（SARS-like CoV），进一步证实中华菊头蝠是SARS病毒的源头。研究人员认为人类感染非典是人们吃了携带SARS病毒的野生动物所致。这与我们如今新型冠状病毒肺炎如出一辙，都与吃野生动物有莫大的关系。我们人类是真的不不长记性，又一次自食恶果，令人痛心呀！希望大家以史为鉴，不再吃野生动物，放过它们，也是放过我们人类自己！感恩像钟南山一样无数奋战在抗疫战线的英雄们！发现一个有意思的旧闻，标题是《""非典""防控专家:滥戴口罩对身体有副作用》（见网址：http://china.eastday.com/epublish/gb/paper140/38/class014000020/hwz930393.htm ）全文如下：（2003年4月11日15:53 编辑:陈俊 来源:新华网 作者:李南玲 ）东方网4月11日消息：深圳市疾病预防控制中心的专家9日在东门广场举行预防非典型肺炎大型咨询活动，“口罩、凉茶、消毒、学生上课”等成为市民咨询的主要问题。记者在现场看到，许多戴着口罩来咨询的市民，经过咨询后放心地摘下了口罩。一位戴着口罩的女士忧心忡忡地坐在深圳市疾病预防控制中心副主任张顺祥面前。张顺祥关心地问她：“你发烧、咳嗽了吗？”这位女士说：“没有。”“那你为什么戴口罩？”“我害怕感染，我想尽量多地知道一些预防非典型肺炎的措施。”张顺祥耐心地对她解释以下几种情况才需要戴口罩：到医院看病；病人本身；医务人员；周围有非典型肺炎病人。目前，深圳非典型肺炎病人很少，这些病人已经被隔离治疗，传染病源非常有限，我们周围的环境是安全的，一般情况下市民无需戴口罩。张顺祥还特意指出，滥戴口罩反而对身体有副作用，一是加重自己的心理恐慌；二是加重周围人的心理恐慌；三是呼吸不方便，不利于氧气交换和二氧化碳的排泄。围绕市民们提出的问题，医学专家一一作了解释。2003年的非典，戴口罩的人的确不多，不像现在全民戴口罩，不戴口罩还被打骂拘留啥的。那么是不是非典病毒就比新冠病毒弱呢？根据百度百科介绍，截止2003年8月16日，中国内地累计报告非典型肺炎临床诊断病例5327例，治愈出院4959例，死亡349例(另有19例死于其它疾病，未列入非典病例死亡人数中)，致死率约6.6%。截止2003年8月16日，全球共死亡人数 919例， 患病人数 8422例，致死率约10.9%。按公布的数据来看，虽然其他国家被诊断为非典型肺炎的人数比中国少，但死亡率却高两倍以上。而世界卫生组织认为，新冠病毒感染的致死率大约2%。截止2020年3月5日21点43分，我国累计确诊新型冠状肺炎病例80570例，累计死亡3016例，致死率约3.7%。考虑到其他国家的疫情正在发展中，但目前看来全球的致死率低于3.7%。再考虑到有不少未被确诊的无症状和轻症患者，最终死亡率低于2%是很可能的。根据方舟子的文章《也说说新冠病毒的传染力和致死率》：“《新英格兰医学杂志》那篇社论认为，新冠病毒感染的实际死亡率可能远小于1%，与严重季节性流感相当（死亡率0.1%）。”显然非典病毒的致死率比新冠病毒强很多，但是感染人数要低很多。至于传染性，根据方舟子的文章《也说说新冠病毒的传染力和致死率》：“《新英格兰医学杂志》在今年2月28日发表的社论认为基本传染数是2.2。这与萨斯（2-5）相当，比麻疹（12-18）低得多，但比流感高，流感的基本传染数才1.3。”综合看来，目前的新冠病毒比非典病毒弱。至于新冠病毒感染人数为何远超非典病毒感染人数，很大原因应该是人员流动性比17年前大很多。17年前世界卫生组织和欧美多国的疾控中心建议一般公众不用戴口罩，现在仍然未建议戴口罩，甚至多国领导人不戴口罩以身作则，尤其是新加坡总理和法国总统带头不戴口罩。但是中国人对口罩的态度完全相反了，17年前专家和媒体都呼吁一般公众不用戴口罩，与世界卫生组织保持一致。17年前中国政府也没有要求一般公众戴口罩，一般民众主动戴口罩的也不是很多。而现在政府和媒体不仅极力宣传戴口罩，还强迫惩罚不戴口罩的人。虽然也有专家建议一般的公共场所人流密度低不用戴口罩，但是声音很弱了，几乎淹没于全民声势浩大的戴口罩的呼声中。像方舟子的文章《不宜要求普通公众戴口罩》竟然被封杀了。现在一般的民众都互相监督戴口罩没有，无论在亲朋好友同事领居圈里还是在微信群里，要是表达口罩无用论的观点，往往会遭受围攻指责。正如17年前深圳的专家所说，健康人戴口罩的确给自己和他人都制造了恐慌的情绪，心理压力越来越大，党政官员和民众都听不得科学意见了。17年前没有封城堵路的现象，只有一些检测卡点，现在从各省级行政区域到村社区间都互相设防了。而其他国家，也没有几个国家像中国这么全民戴口罩封城堵路，更多国家尤其头号强国美国似乎没有放在心上，全球似乎只有中国最惊慌。17年时间，病毒变化了，世界卫生组织和其他多数国家对待口罩的看法没有变，中国倒是发生了反转变化。那么是中国人的科学认知水平提高了，还是政府对民众的控制力更强了？是17年前没有智能手机没有微信，所以不像现在容易让人们恐慌？……不知道中华民族是进步了还是倒退了。"
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327815795,https://www.zhihu.com/question/513550086,知乎用户,8847,2022-01-28T02:18:21.000Z,2022-01-28T02:19:15.000Z,0,1,题主是没有经历过SARS吧！SARS当时还没有现在的医用一次性外科口罩卖，就是多层纱布口罩，很多人戴口罩。我妈是医生，当地没有病例，给我寄了好多医用纱布口罩。麻烦提问时搞清楚事实再说。别歪曲事实！
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327970669,https://www.zhihu.com/question/513550086,qiuboo,1719,2022-01-28T04:32:04.000Z,2022-01-28T04:32:05.000Z,4,7,讲个题外话，当年民间传言有多“超前”。大概一月中下旬左右，当时非典已经有病例，不过媒体还没有关于非典的公开报道。放假的日子我习惯先去旁边小巷买煎饼，然后再去马路对面小卖部喝牛奶，小卖部掌店的是个二十出头的小姑娘，继承她家里面的门店经营。刚落座把吸管插进奶瓶，小姑娘一改往常轻松的神态，神情严肃地跟我说“你的煎饼是去旁边巷子买的吗”“对呀，怎么了”“最近少去人多的地方，我有个亲戚在广东，她说广东那边不知道有什么传染病，死了很多人了”“不会吧，电视报纸都没有消息，是假的吧”。那个年代上网的人可能都没有20%，大家信息渠道一是电视，二是报纸，三是口口相传。因为渠道少大家对电视报纸依赖度信赖度很高。“真的，我亲戚亲口跟我说的，总之你小心点”。我“少年老成”，小学就喜欢模仿大人模样看报。几乎一两天就去路边报刊摊买两份报纸，一份是本地的《南国早报》，一份是《环球时报》，这两个报纸没消息我就默认消息不准，不以为意把它当故事听。二月有了媒体公开报道，但并没有扩大宣传，很多人对非典的认知还停留在病例少小范围传染上。但是突然想起前段时间小姑娘的告诫，特意拐去她店里喝奶，她一见到我直入主题。“我没说错吧，你看电视报纸说了真有这个病，现在真的要小心点，这病会死人的”。我记住了她的告诫，那段时间不敢再去巷子里排队买煎饼。后来就是全社会统一行动起来，学校开展各种防护措施，大半年后非典灭绝。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327732675,https://www.zhihu.com/question/513550086,欲知,2225,2022-01-28T01:01:17.000Z,2022-01-28T01:01:17.000Z,0,0,2003年非典，谁都没有相应的准备，第一次遭遇如此大的混乱，搞得人心惶惶。那年我在上海地铁与表弟说话，他紧张兮兮的叫我别说话，是真紧张，因为我没戴口罩，很多人都戴口罩了，一开始我们也麻痹大意，后来全民皆兵了才重视起来。我们老大来看我们，下了飞机我给他口罩，他说，我的士兵在前线打仗都不怕，我怕什么，不戴，硬是不戴口罩，唉，咋说呢。非典之后，国家意识到如果有生化攻击，这是非常致命的，波及面太大，影响太过大，并且难于应对，才建立了一套应对机制，所以武汉爆发后，确证后马上实现管制，全国一体行动，开始的混乱是正常的，国家有准备了，民众还没有相关意识，也没有做过这方面预防训练，以后面对这些事件，大家就都有心理准备了。不论其他，假设是为以防万一，这是国家安全的底线，在这里面，没有侥幸。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327488097,https://www.zhihu.com/question/513550086,hlaf35,116,2022-01-27T15:00:46.000Z,2022-01-27T15:00:46.000Z,0,4,来，跟我一起念，类比出来的道理都是歪理。类比出来的道理都是歪理。类比出来的道理都是歪理。类比出来的道理都是歪理。类比出来的道理都是歪理。这种问题有啥好问的呢。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2328260782,https://www.zhihu.com/question/513550086,知乎用户,741,2022-01-28T08:49:33.000Z,2022-01-28T08:49:33.000Z,0,0,非典那时候医护戴的大多是棉纱口罩，防护效果等于0。真完全肉身抗疫，完全依靠使命感、责任感拿命拼下来的。在这之后逐渐才普及了融喷布的各种防护口罩。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2326387193,https://www.zhihu.com/question/513550086,hamc胜,2225,2022-01-26T17:35:27.000Z,2022-01-26T17:35:27.000Z,0,5,2003年我还在上大学，很清楚的记得当时学校是封了校门的，也要求上街要戴口罩。和现在的情况类似，所有人非必要不出门。我们学校对面的城中村平时人多的骑自行车都得推着走，那一段时间变的冷冷清清，小汽车都能畅通无阻。再说现在吧，新冠传播力更强，潜伏期更长，再加上交通便利人口流动频繁，所以需要更认真的对待。另外，现在的工业制造能力比20年前强太多了，可以保障全民熔喷布口罩的供应。多一层防护就能减少一部分传播几率。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327729224,https://www.zhihu.com/question/513550086,家里蹲大学校长,308,2022-01-28T00:57:20.000Z,2022-01-28T00:57:20.000Z,1,8,
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327639868,https://www.zhihu.com/question/513550086,巨窝,686,2022-01-27T19:36:45.000Z,2022-01-27T19:41:46.000Z,0,0,封面有铁证，2003年上小学时候的册子。强调戴口罩。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2326910246,https://www.zhihu.com/question/513550086,知乎用户,7016,2022-01-27T06:15:41.000Z,2022-01-27T06:15:41.000Z,0,2,没必要呗。我学校离家一公里，愣是小半年没回过一次。学校直接禁止出入，直到后来找到了“混出去的后门”，好家伙，路上都没人！去了一趟西单，路上没车、没人，商场里也没人。买了一双匡威还打一折。可以那会儿身上就一百多块钱。买什么都便宜的要命。那个年代的人群密度和现在比，戴不戴口罩都一样。我一个大学同学，家里做药材的，狠狠的发了一笔横财。非典结束以后，被有关部门查处了。我家开的第一个重庆火锅店，本来生意好好的，也就这么没了。倒是没有亏钱。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2326694224,https://www.zhihu.com/question/513550086,一蓑烟雨任平生,323,2022-01-27T03:12:28.000Z,2022-01-27T03:12:28.000Z,40,10,2003年经历过非典的大部分人还活着就有人来颠倒黑白了？非典时期也是全民戴口罩，只不过那时候普通人只有棉纱口罩，一次性喷绒布的没有，n95更加没有
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2328101249,https://www.zhihu.com/question/513550086,Roy住在迪士尼,1303,2022-01-28T06:31:37.000Z,2022-01-28T06:31:37.000Z,0,1,啊，虽然当年我很小，但是我印象里是要求戴口罩的吧！！不过那时候，小地方的人都没怎么听过N95口罩，普通外科口罩也不像现在这么普遍，那时候应该是戴纱布口罩的，我还记得楼下邻居爷爷戴的纱布口罩特别特别厚，罩在脸上，鼓鼓囊囊的一大团。但是感觉那时候口罩相对还是个稀缺的东西，而且跟新冠一比，非典的传播强度和潜伏期都弱很多，所以大家也没那么惶恐吧。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327532700,https://www.zhihu.com/question/513550086,cgjjdvy,15,2022-01-27T15:46:44.000Z,2022-01-27T15:46:44.000Z,3,4,您搁这表演编造历史呢？
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2326491473,https://www.zhihu.com/question/513550086,shundcd,248,2022-01-27T00:22:14.000Z,2022-01-27T00:22:14.000Z,0,1,非典也是要戴口罩的，对于这种呼吸道飞沫传播的传染病，戴口罩肯定是建档、有效的防控手段。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2326490806,https://www.zhihu.com/question/513550086,悠居物联网无管道分布式全屋新风系统,695,2022-01-27T00:20:59.000Z,2022-01-27T00:20:59.000Z,1,10,2003年的非典没有全民戴口罩？那时虽然没有全城封控，但是走在北京的三环路上，对面没有车，前后没有车。戴不戴口罩都没关系，根本见人都见不到。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327471114,https://www.zhihu.com/question/513550086,lwangls,1567,2022-01-27T14:43:30.000Z,2022-01-27T14:47:15.000Z,0,2,非典主要发生在北京和广东，全国都在防北京和广东两地的来客，并没有在全国传播开，也没有各地搞停工停业。
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2327596411,https://www.zhihu.com/question/513550086,小五125,11001,2022-01-27T17:20:59.000Z,2022-01-27T17:20:59.000Z,0,1,分地方京城戴的多封城前，很多人没有得到消息。长途车早就停运了，很多人是骑着自行车回家的或者坐车到省交界的地方步行一段距离，然后坐上农业三轮车 就是“时风时风，路路畅通”还有巨力，一人200。03年，一人200来四五十公里。回去晚的也是隔离，一般都是在村口用个塑料布之类的，那会也不冷，帐篷可以不用。那是村口也是用土或木桩阻挡起来，，
为什么2003年的非典没有全民戴口罩，而2020年的新冠病毒就开始全民戴口罩?,https://www.zhihu.com/question/513550086/answer/2326348975,https://www.zhihu.com/question/513550086,花好月圆,533,2022-01-26T16:31:00.000Z,2022-01-26T16:31:00.000Z,2,1,交通工具明显差别，2003年时列车的最高行驶速度为160，2020年列车的运行速度最高达到400，列车跑两个小时差距有多大，而且2020年动车开通量相当高。
